#CID ZCMB Type MJD_TRIGGER MWEBV
2017406 0.706693 SLSNI 60339.316 0.154854
1121068 1.11743 SNII 59841.379 0.394629
2004362 0.680429 SLSNI 60660.164 0.922715
2009790 1.06331 SLSNI 60305.301 0.135844
1157222 0.929652 SNIb 59806.051 0.226893
1273153 1.18907 SNIa 59613.379 0.0594141
1105564 1.05007 SNII 59697.98 0.0456608
1255219 1.15136 SNIa 60121.359 0.00927167
2013792 0.684073 SLSNI 59905.062 0.0116747
1153313 1.1551 SNIb 60595.371 0.0372877
1111275 1.4092 SNII 60095.172 0.145894
1121126 0.773273 SNII 60281.219 0.206407
1102780 1.31903 SNII 60560.273 0.0268787
1168700 0.554018 SNIb 60161.973 0.439173
1217037 1.26476 SNIc 60332.074 0.0148822
1274128 1.01002 SNIa 59653.246 0.0891453
1204844 0.50108 SNIc 60305.176 0.0316622
2000960 0.453892 SLSNI 59781.438 0.0121057
1170855 0.836286 SNIb 60445.242 0.137344
2018317 0.434963 SLSNI 59653.234 0.0578746
1056549 1.37228 SNIIn 59946.332 0.0562953
1167373 1.12462 SNIb 60119.438 0.0311468
1056695 0.911327 SNIIn 60095.371 0.0117636
1064150 1.23203 SNIIn 60444.023 0.205285
1255609 0.527877 SNIa 60595.375 0.682959
1260187 1.32458 SNIa 60657.043 0.0207
1165237 0.859979 SNIb 60195.227 0.0266327
2017959 2.05096 SLSNI 59874.102 0.0270427
1110044 1.06487 SNII 60665.047 0.0148859
1263023 0.490987 SNIa 59721.379 0.421002
2001304 1.40331 SLSNI 59769.086 0.0405846
2018269 1.43945 SLSNI 60338.297 0.0576353
1206785 0.649445 SNIc 60204.254 0.0182383
1066689 0.708311 SNIIn 60601.082 0.111423
2010402 1.1959 SLSNI 59914.348 0.0298198
2016980 1.3563 SLSNI 59922.352 0.0517027
1068117 0.555639 SNIIn 59783.969 0.0929523
1206643 1.08926 SNIc 59771.301 0.0164677
2009260 1.48497 SLSNI 59870.352 0.0427552
1118085 1.41746 SNII 60101.254 0.326614
2015835 1.3108 SLSNI 59623.383 0.190886
1171719 1.01741 SNIb 60037.406 0.0605225
1121161 0.698983 SNII 60184.055 0.319643
2018006 2.64783 SLSNI 60334.082 0.835009
2015255 1.63259 SLSNI 60382.172 0.0796216
1118398 1.29327 SNII 60051.426 0.0864856
1271636 1.2395 SNIa 60316.043 0.0239937
1209260 1.06887 SNIc 60401.418 0.04284
1054264 1.23202 SNIIn 59872.078 0.0452552
1153629 0.768645 SNIb 59713.066 0.0425597
1116437 1.28548 SNII 60495.434 0.0335899
1223554 0.491623 SNIc 60216.328 0.0574887
1205395 0.76135 SNIc 59928.145 0.0427946
1262205 1.33207 SNIa 60394.238 0.654186
1162822 1.11709 SNIb 60657.277 0.0485359
1261892 1.38036 SNIa 59799.348 0.0280397
1060704 1.18534 SNIIn 60329.031 0.0252546
1116045 0.628131 SNII 59980.035 0.0780986
1153457 0.556635 SNIb 60494.152 0.19397
1160835 0.996413 SNIb 60245.09 0.044426
1108307 1.38827 SNII 60367.105 0.216822
1116195 0.686717 SNII 60332.035 0.581222
2019655 2.17239 SLSNI 60416.391 0.0150566
1258091 1.15332 SNIa 59717.961 0.0318882
1206661 0.752405 SNIc 60560.363 0.0664737
1212647 0.876042 SNIc 60558.41 0.405817
1115703 1.49056 SNII 59924.32 0.0587336
2003695 2.69268 SLSNI 60510.977 0.0332569
2014085 0.608101 SLSNI 59885.121 0.056052
1163380 0.789514 SNIb 59817.309 0.0429269
1165874 0.476989 SNIb 59788.379 0.00822923
1266650 1.48237 SNIa 60084.402 0.0145994
1066810 0.632239 SNIIn 59870.316 0.0116115
1107415 0.545149 SNII 60468.441 0.0237686
1115255 0.570188 SNII 59840.02 0.0520739
1223586 1.49361 SNIc 60232.133 0.0227088
1217254 1.21247 SNIc 59688.414 0.0860674
1205618 0.732101 SNIc 60178.387 0.0524312
1055008 0.889051 SNIIn 59906.121 0.0662431
1260116 0.72538 SNIa 60391.098 0.0710788
1206600 1.49424 SNIc 60307.363 0.2948
1273228 1.00377 SNIa 60500.434 0.0568576
1057720 0.0870783 SNIIn 60153.414 0.0992956
1172943 1.06139 SNIb 60340.371 0.145972
1206565 1.13007 SNIc 59770.359 0.011137
2001716 0.499732 SLSNI 59932.332 0.0808653
1210427 1.29194 SNIc 60011.121 0.103969
2001978 2.67337 SLSNI 60160.422 0.0464072
1121785 1.11944 SNII 60080.426 0.0437658
1217560 1.23438 SNIc 60460.188 0.12543
1066583 1.00584 SNIIn 60022.406 0.131695
1267654 1.23719 SNIa 59768.973 0.111564
1222180 0.625733 SNIc 60590.234 0.0189455
1216857 0.524347 SNIc 59791.043 0.0586238
1273357 0.851739 SNIa 59628.348 0.0650268
1162038 0.937435 SNIb 60444.043 0.103504
2019093 1.02262 SLSNI 59779.383 0.0135148
1205539 1.16074 SNIc 60242.23 0.0145282
2001026 2.05027 SLSNI 60607.363 0.248987
1064597 1.26734 SNIIn 59965.352 0.041007
1274904 0.895156 SNIa 60221.133 0.0366814
2001743 2.24246 SLSNI 60663.129 0.032787
1070687 0.903248 SNIIn 60632.355 0.330633
1064112 0.964822 SNIIn 59798.148 0.0365446
1222881 0.851959 SNIc 60122.109 0.0969451
2019567 2.31384 SLSNI 60570.402 1.06319
1156566 0.712848 SNIb 60129.16 0.0920798
2003161 2.19237 SLSNI 59758.418 0.0422217
1156359 0.491675 SNIb 60529.09 0.10885
1157333 0.333399 SNIb 59824.336 0.0447531
1212148 1.2443 SNIc 60242.258 0.0519334
2018122 1.01916 SLSNI 60420.422 0.0309151
2014668 2.85092 SLSNI 60531.418 0.0326806
1210556 0.722627 SNIc 59771.316 0.00948186
1102505 0.676978 SNII 60523.969 0.56151
2009034 2.81313 SLSNI 59757.434 0.0910329
1120866 1.28364 SNII 60484.27 0.339047
2000621 2.3203 SLSNI 60496.434 0.0285252
1207342 0.951227 SNIc 59860.34 0.479985
1208043 1.3512 SNIc 60335.105 0.0328158
2009919 1.64055 SLSNI 59683.062 0.0551168
1264443 0.523602 SNIa 60176.262 0.0405303
1223196 1.02579 SNIc 60270.285 0.842217
1111951 0.917293 SNII 59652.07 0.083615
1216705 1.20893 SNIc 60539.375 0.00488406
2000125 2.33002 SLSNI 59690.262 0.0461209
1205060 1.28951 SNIc 60413.414 0.0384941
1212986 0.966021 SNIc 59757.43 0.0630633
1107287 1.43357 SNII 60161.383 0.0076876
1118941 0.376059 SNII 60110.957 0.226329
1069830 1.50722 SNIIn 60496.406 0.0216707
1221663 1.39802 SNIc 59873.359 0.113713
1163760 0.779315 SNIb 60068.977 0.199625
1167144 1.13114 SNIb 59958.047 0.0201618
1273122 0.730882 SNIa 60332.082 0.0171365
1060127 0.372594 SNIIn 60419.285 0.108043
2014271 1.99048 SLSNI 60391.082 0.059989
1204347 1.48943 SNIc 60095.059 0.0566484
1158155 1.32946 SNIb 59979.035 0.110965
1163481 0.974468 SNIb 60421.363 0.042577
2017887 1.6333 SLSNI 60508.027 0.0434422
1265374 0.427614 SNIa 60659.301 0.0326442
1113301 0.987603 SNII 59993.387 0.645446
1207815 1.26508 SNIc 59973.375 0.0496801
2001131 1.10368 SLSNI 59601.324 0.139562
1272942 0.983279 SNIa 59957.367 0.110526
2013704 2.37006 SLSNI 60195.379 0.72138
1157185 0.77686 SNIb 59704.414 0.0401735
1065036 1.00735 SNIIn 59866.242 0.0378249
1157732 0.262852 SNIb 60359.363 0.0535175
1154013 0.894541 SNIb 59771.316 0.0150001
2001867 1.92841 SLSNI 60608.355 0.0352282
2009397 2.32161 SLSNI 59668.414 0.190484
1120092 0.802082 SNII 59876.051 0.077611
1120857 1.16145 SNII 60463.395 0.0144159
1273213 1.01386 SNIa 60559.387 0.147612
1159625 1.04632 SNIb 60365.352 0.30507
1163844 1.46363 SNIb 60441.965 0.0311423
1272914 1.02567 SNIa 60487.105 0.272732
2000974 1.01303 SLSNI 60276.336 0.055706
1256445 1.58051 SNIa 60323.047 0.0108316
1110637 0.376297 SNII 59684.07 0.0470705
1110548 1.01089 SNII 60039.387 0.0356924
1211737 1.14479 SNIc 60039.387 0.0359161
1158167 1.19899 SNIb 59782.379 0.0460995
1053912 1.56031 SNIIn 60193.129 0.0202243
1213460 0.725332 SNIc 60396.004 0.0224984
1267326 1.0526 SNIa 59978.344 0.074668
2016007 0.952093 SLSNI 60202.031 0.0210566
1272427 1.34822 SNIa 60458.383 0.010777
1103333 0.315888 SNII 60446.41 0.0367516
1221887 1.27158 SNIc 60043.223 0.0412185
1274044 0.426881 SNIa 60023.402 0.142423
1220781 1.0013 SNIc 60046.344 0.0640359
1269094 0.281785 SNIa 60334.094 0.339377
2006400 1.90928 SLSNI 59805.395 0.0545914
1219610 1.37788 SNIc 60023.402 0.120914
2006135 1.84675 SLSNI 59790.328 0.0278872
1208058 1.34724 SNIc 59879.164 0.0291844
1266884 1.32292 SNIa 60658.352 0.023947
1208317 1.00065 SNIc 59589.074 0.235258
2018154 2.12079 SLSNI 59613.379 0.0594141
1222072 1.00722 SNIc 59861.355 0.387467
1062707 1.33787 SNIIn 60124.008 0.757977
1116332 1.28978 SNII 60050.41 0.0229521
1102379 1.07189 SNII 59703.426 0.575181
2001099 1.2951 SLSNI 59979.133 0.885554
1217932 1.07181 SNIc 60139.418 0.0297338
1222251 1.14082 SNIc 59717.262 0.286041
1051177 0.70563 SNIIn 59584.152 0.0283239
2015379 2.11228 SLSNI 60352.031 0.0174315
1168505 1.17589 SNIb 60385.41 0.18396
2016686 1.5504 SLSNI 60301.316 0.0721506
1219435 0.695527 SNIc 59770.953 0.0481472
1272504 1.27499 SNIa 60596.312 0.192866
1113260 0.937451 SNII 59812.422 0.0263455
1258031 0.332567 SNIa 60335.105 0.0409814
1066387 1.45642 SNIIn 59610.293 0.0709168
1110982 1.37249 SNII 60463.957 0.170714
1166925 1.22573 SNIb 59805.379 0.0459747
1062537 0.321672 SNIIn 60486.426 0.0129823
1103071 1.32253 SNII 60514.387 0.048406
1268806 0.231293 SNIa 60483.332 0.0316686
1111111 0.838909 SNII 60147.402 0.0114406
1107260 1.13968 SNII 60404.359 0.04284
1168519 0.883088 SNIb 60335.352 0.0694952
1263492 0.611989 SNIa 60415.199 0.295643
1211285 0.682203 SNIc 59956.336 0.10344
1068955 1.20823 SNIIn 60630.109 0.00949143
1167717 1.31425 SNIb 60615.191 0.020124
2003935 1.1596 SLSNI 59991.32 0.0954005
1205038 1.05761 SNIc 59684.117 0.356099
1260566 0.901348 SNIa 60540.43 0.016608
1264891 0.476839 SNIa 59748.262 0.181178
1116771 1.51578 SNII 59854.266 0.00777913
1069796 1.32742 SNIIn 60460.008 0.529672
2001224 2.30146 SLSNI 59729.246 0.0978269
1118238 1.17741 SNII 60671.035 0.00813282
1105232 1.38125 SNII 59832.363 0.0395787
1053390 0.707179 SNIIn 60159.41 0.0654052
1112214 1.5804 SNII 60443.316 0.0367676
1261471 0.93062 SNIa 59843.094 0.0128122
1207058 0.681102 SNIc 60160.426 0.0414157
1162860 1.14201 SNIb 60531.117 0.0689366
2009235 1.45493 SLSNI 59583.051 0.0104463
1058155 0.999841 SNIIn 59946.242 0.0282256
1265158 1.16566 SNIa 60391.207 0.100342
2013104 1.7188 SLSNI 59825.359 0.0123844
1063611 0.405752 SNIIn 60096.047 0.0374077
1067536 1.12167 SNIIn 59647.406 0.271955
1115448 1.0211 SNII 59861.32 0.26058
1215944 1.46568 SNIc 59979.043 0.0862031
1213935 1.20354 SNIc 59987.246 0.349397
1164590 0.817384 SNIb 60458.957 0.188342
1223816 0.974007 SNIc 59655.082 0.346314
2016933 2.50933 SLSNI 59799.355 0.0216167
1270210 0.53243 SNIa 60443.957 0.509982
1209324 0.484161 SNIc 59683.156 0.0636364
2006097 2.44502 SLSNI 60390.176 0.128627
1160568 1.14012 SNIb 60628.105 0.0161336
1118731 1.34926 SNII 60466.438 0.028524
2005148 2.10942 SLSNI 60390.148 0.160414
1119715 1.36816 SNII 59988.387 0.0234189
2000507 1.1428 SLSNI 60592.328 0.738946
1058618 1.59395 SNIIn 59929.074 0.0109699
1164583 1.47715 SNIb 59652.043 0.0505024
1170036 0.312132 SNIb 60302.09 0.013551
1216001 1.21983 SNIc 59770.359 0.0116559
1160399 1.405 SNIb 60338.312 0.0542466
1266558 1.40531 SNIa 60004.066 0.216121
1153624 0.430304 SNIb 60300.348 0.0152938
1171516 0.714017 SNIb 60624.027 0.00787168
1065652 0.856173 SNIIn 60330.332 0.0644115
2014427 1.96566 SLSNI 59585.359 0.02667
1064645 0.818566 SNIIn 59997.387 0.0793376
2005046 2.17924 SLSNI 60068.234 0.0531475
2013183 2.84173 SLSNI 59769.965 0.0461221
2019923 0.532562 SLSNI 60245.289 0.968106
1205890 0.689223 SNIc 60251.02 0.0635515
2012622 2.25825 SLSNI 59983.035 0.52402
1211923 0.642379 SNIc 60511.418 0.0312406
1118634 0.675389 SNII 60653.34 0.0348451
1110568 1.0226 SNII 59711.094 0.111051
1273025 1.64583 SNIa 60245.262 0.0499505
2004912 0.807465 SLSNI 60667.094 0.033994
1157051 0.913796 SNIb 59807.285 0.0218972
1273952 1.1646 SNIa 60262.332 0.216217
2011961 2.20179 SLSNI 60305.355 0.0269892
1265253 0.809868 SNIa 60123.09 0.776021
2017780 2.11653 SLSNI 60070.418 0.024143
2015478 0.919613 SLSNI 59953.199 0.685281
1256678 0.897696 SNIa 59976.141 0.0541424
1070297 0.903038 SNIIn 60333.34 0.0690533
1212373 1.20788 SNIc 59986.023 0.0123321
1274894 0.806083 SNIa 59917.336 0.028349
1207873 0.992767 SNIc 60005.387 0.0853618
1163068 0.91038 SNIb 60039.387 0.0285618
1266153 0.664509 SNIa 59922.07 0.0215957
1221562 1.4173 SNIc 60039.246 0.0566108
1112333 1.42967 SNII 59666.0 0.0538375
1155373 1.33212 SNIb 60276.32 0.0278614
1112753 0.969136 SNII 59607.383 0.128946
1270309 0.266739 SNIa 59631.016 0.381858
1104890 1.0267 SNII 60269.258 0.376156
1168912 0.662974 SNIb 59811.344 0.0198782
1167576 0.899984 SNIb 59915.086 0.031628
2013935 2.59283 SLSNI 60200.262 0.0300067
1113061 0.206818 SNII 59983.121 0.984981
2014033 2.0816 SLSNI 60673.352 0.0378732
1158378 0.622384 SNIb 60316.074 0.0680637
1266830 0.369257 SNIa 59585.348 0.0426167
1263444 1.47064 SNIa 60493.004 0.0471899
1220354 1.18807 SNIc 59924.332 0.0396482
1218840 1.12469 SNIc 60180.395 0.0768008
1266042 1.21262 SNIa 60662.34 0.381737
2018268 0.543578 SLSNI 60392.336 0.0441746
1119167 0.57653 SNII 59807.418 0.0214051
1263992 0.62269 SNIa 59659.129 0.122559
1204851 1.35988 SNIc 60394.348 0.191011
2005829 1.61363 SLSNI 60646.348 0.0391542
2009887 1.0652 SLSNI 60382.395 0.276368
1259743 1.10033 SNIa 60354.383 0.179512
1063862 1.55157 SNIIn 59851.344 0.25342
1158951 1.40293 SNIb 59867.371 0.0662324
1272910 0.752142 SNIa 60460.438 0.0236731
1069442 0.751754 SNIIn 60529.426 0.0381535
1113964 0.396665 SNII 59660.203 0.0191054
1053228 0.863717 SNIIn 59627.391 0.0844986
2008382 1.34071 SLSNI 59801.012 0.107661
1164007 1.44276 SNIb 60368.203 0.0552644
1267347 1.56309 SNIa 60670.352 0.0246425
1121582 1.51475 SNII 59789.066 0.0595673
1056300 1.59044 SNIIn 60062.422 0.0421275
2013756 2.68651 SLSNI 60524.438 0.0991275
1105879 0.982791 SNII 60323.043 0.018961
1207708 0.511168 SNIc 60597.152 0.00960011
2006044 2.0883 SLSNI 60168.062 0.185906
1102886 0.474959 SNII 60143.438 0.0389586
2004122 2.04085 SLSNI 60628.355 0.0393253
1168069 0.831281 SNIb 59647.016 0.028404
1257399 1.23991 SNIa 60659.32 0.044483
1206174 1.01997 SNIc 60068.371 0.0155384
1120769 0.737284 SNII 59876.23 0.0458057
1053960 0.521593 SNIIn 60247.344 0.606135
1103999 1.29922 SNII 60204.023 0.0667103
2004810 2.48189 SLSNI 59685.031 0.214388
1263148 1.30855 SNIa 59753.211 0.0395012
1257863 0.720721 SNIa 59770.102 0.520022
1208242 0.635262 SNIc 60571.254 0.0128447
1272991 0.656014 SNIa 60359.168 0.110036
1274871 0.98889 SNIa 60058.27 0.0787649
1208731 0.696075 SNIc 59773.195 0.0860679
1172525 1.22269 SNIb 59767.434 0.0105623
1271398 1.5964 SNIa 60227.004 0.0109299
2005093 1.38033 SLSNI 60296.344 0.0497992
1102910 0.849768 SNII 59946.043 0.0281555
1052699 1.48145 SNIIn 60071.426 0.0117073
1114475 1.20883 SNII 60333.113 1.66908
1167010 0.652343 SNIb 60588.387 0.0566662
1209155 1.32946 SNIc 59958.219 0.110965
1159951 0.475866 SNIb 60280.297 0.0702445
2013786 1.85548 SLSNI 60304.309 0.0505321
2007300 0.547397 SLSNI 59612.141 0.0517573
1051583 0.84107 SNIIn 59680.305 0.928077
1212979 0.884618 SNIc 60209.398 0.226486
1051808 0.708474 SNIIn 60305.281 0.0674791
2001802 0.914275 SLSNI 59588.16 0.058027
1117703 1.56165 SNII 59868.086 0.0630673
1256178 0.970169 SNIa 60183.328 0.0319664
2004253 1.52505 SLSNI 59753.219 0.0255966
2015667 0.75798 SLSNI 60195.215 0.0179515
1257640 1.12576 SNIa 60579.141 0.03296
1221913 0.933225 SNIc 60487.105 0.272732
1205037 0.53375 SNIc 60127.156 0.449113
2019717 2.86276 SLSNI 60634.027 0.0360237
2004096 1.68399 SLSNI 59716.367 0.0568706
1065760 0.735196 SNIIn 59774.066 0.173517
1211320 0.516026 SNIc 60600.328 0.2793
2001713 2.38843 SLSNI 59860.277 0.562709
1208921 0.634249 SNIc 60082.363 0.0101553
1070274 1.5164 SNIIn 60534.086 0.028499
2001908 1.19972 SLSNI 60531.383 0.0513689
1053130 1.15083 SNIIn 59932.055 0.0274737
2006426 2.02809 SLSNI 59854.355 0.858671
2015992 2.9139 SLSNI 60161.34 0.017155
1157274 1.30281 SNIb 60300.27 0.0738895
1115467 1.51764 SNII 59957.051 0.0201545
1205140 1.31065 SNIc 60483.438 0.0113349
1057553 1.20496 SNIIn 59589.137 0.186201
1054930 1.39649 SNIIn 59941.348 0.0384459
1067307 0.657953 SNIIn 59858.035 0.0209589
1115496 1.10172 SNII 60520.227 0.023466
1169809 1.18577 SNIb 60500.438 0.0745261
1161496 0.959597 SNIb 59980.301 0.0893687
1156169 1.10856 SNIb 59804.203 0.0575462
1260135 0.902276 SNIa 59769.441 0.0182141
1121435 0.884138 SNII 59585.082 0.0159673
1215094 0.897007 SNIc 60566.402 0.697933
1157108 1.11205 SNIb 60355.316 0.0833029
1060686 1.11665 SNIIn 60653.34 0.0349246
1261444 0.908299 SNIa 60336.043 0.00701879
1164642 0.493436 SNIb 60512.031 0.0704268
1069032 0.450266 SNIIn 60331.352 0.027873
1070249 0.724187 SNIIn 59584.125 0.077539
1054029 1.4406 SNIIn 59874.371 0.846682
1157541 1.16848 SNIb 60302.215 0.0584787
1118461 0.770935 SNII 60370.324 0.0185564
1266826 0.730783 SNIa 60447.109 0.296698
1263508 1.45104 SNIa 59872.082 0.0712716
1113271 1.30071 SNII 60122.113 0.0750249
1256274 1.38524 SNIa 60482.957 0.0245897
1055909 1.39646 SNIIn 60643.145 0.175877
1255208 0.949787 SNIa 60303.141 2.21645
1062341 0.911307 SNIIn 60354.391 0.293546
1264784 1.11408 SNIa 60176.426 0.046129
1162514 1.36656 SNIb 60387.098 0.0344464
1256964 1.38462 SNIa 60392.324 0.0536461
1268986 0.495688 SNIa 60610.359 0.0343306
1064139 1.36471 SNIIn 59661.285 0.187803
1268962 1.1583 SNIa 59623.383 0.494779
1257964 0.986594 SNIa 60492.41 0.0143157
1170546 1.21253 SNIb 59801.211 0.0107385
1105712 1.08945 SNII 59868.027 0.124853
1208103 1.35972 SNIc 60304.352 0.0508244
1212663 1.00928 SNIc 59979.371 0.104717
1068794 0.961445 SNIIn 59860.34 0.287257
1116348 0.988706 SNII 60392.387 0.132675
1117905 1.22997 SNII 59626.07 0.0566174
1116306 1.17561 SNII 59965.109 0.021086
2010072 1.6012 SLSNI 60582.371 0.612573
1066591 0.787192 SNIIn 60095.148 0.121264
1269699 0.57702 SNIa 59789.34 0.017536
1063905 1.40198 SNIIn 59942.043 0.0118795
1222902 0.774719 SNIc 60364.016 0.0952825
2014074 1.63084 SLSNI 60204.379 0.368685
1264825 0.808348 SNIa 59902.312 0.0857598
1164675 1.40725 SNIb 60144.438 0.0352941
1051744 0.655385 SNIIn 60460.238 0.0848235
1260971 0.977128 SNIa 60038.016 0.0235769
1217615 1.21787 SNIc 59937.352 0.0642292
2008799 2.15599 SLSNI 60198.301 0.0256399
1119036 0.331707 SNII 60308.055 0.013551
1051740 1.34414 SNIIn 59674.414 0.549179
1067865 1.22155 SNIIn 60420.379 0.0245
1213727 1.35985 SNIc 59821.164 0.00748768
1061821 1.1488 SNIIn 59860.316 0.716103
1064737 1.05822 SNIIn 59824.246 0.0108267
1155466 0.711709 SNIb 60340.379 0.318422
1266726 1.20642 SNIa 60036.258 1.3717
1111794 1.42149 SNII 60414.258 0.475085
1121209 0.490033 SNII 59799.41 0.126598
2016379 1.48417 SLSNI 60131.391 0.0160026
1267686 0.481842 SNIa 60620.176 0.0348736
1164663 1.22447 SNIb 60096.367 0.0134822
1155569 0.46936 SNIb 59771.379 0.04724
1215428 0.803746 SNIc 59836.133 0.107806
1065190 1.48108 SNIIn 59710.082 1.50544
2004872 2.77479 SLSNI 60228.176 0.0434623
1052045 1.03176 SNIIn 59702.969 0.0990215
1154287 1.36391 SNIb 59711.094 0.104366
1066194 1.53504 SNIIn 59966.039 0.0133244
1067258 0.923735 SNIIn 59938.344 0.0223373
1204753 1.00324 SNIc 59777.254 0.0326191
1153717 0.892899 SNIb 60492.961 0.0489412
1103966 0.68742 SNII 60121.98 0.13738
1206468 0.851199 SNIc 60518.434 0.0111431
1217312 0.9413 SNIc 60335.332 0.0441428
1268253 0.818692 SNIa 60071.43 0.0111841
1153536 0.602587 SNIb 60571.125 0.0290961
1069943 0.779127 SNIIn 60420.348 0.0475247
1158877 0.864757 SNIb 60267.203 0.196611
1166809 1.19482 SNIb 60050.254 0.397828
2011742 2.40464 SLSNI 60338.293 0.0530575
1164361 1.1537 SNIb 59917.105 0.233313
1270948 1.06114 SNIa 60414.422 0.0391133
1110258 0.85911 SNII 59883.355 0.0378132
1222338 1.08471 SNIc 59861.336 0.697301
2007820 0.421708 SLSNI 59656.402 0.2008
1105519 0.88719 SNII 59954.281 0.0776881
1108276 1.39077 SNII 59655.348 0.0430485
1109664 0.838435 SNII 60382.164 0.0792801
1204641 1.36501 SNIc 59811.184 0.0291197
1260953 1.27838 SNIa 60300.273 0.107431
1164025 1.47416 SNIb 60357.223 0.0918574
1260532 1.48341 SNIa 60382.395 0.338187
1159257 0.91611 SNIb 60125.98 0.0611954
2011037 2.30778 SLSNI 59694.336 0.384081
1070544 1.28263 SNIIn 59807.031 0.27784
1067141 0.842581 SNIIn 59861.113 0.0462112
1154207 0.557022 SNIb 60663.348 0.0440128
1059819 1.47274 SNIIn 60582.324 0.254764
1120676 0.820801 SNII 59904.348 0.0263409
1061076 1.34799 SNIIn 60658.102 0.0159327
1052625 1.27496 SNIIn 60123.156 0.0605214
2000026 2.25725 SLSNI 60518.434 0.0133781
1255949 0.976136 SNIa 60498.438 0.0272262
2000140 1.85845 SLSNI 60365.031 0.0258916
1260961 1.2197 SNIa 59684.004 0.758127
1207588 0.652248 SNIc 59653.258 0.18301
2018653 2.20551 SLSNI 60159.078 0.27361
1206665 1.00413 SNIc 60586.344 0.500294
1260020 1.53251 SNIa 60389.352 0.656656
1210018 0.752705 SNIc 60268.02 0.0307785
1274565 0.869554 SNIa 59597.148 0.255614
2009181 0.769555 SLSNI 59769.293 0.0441673
1064146 1.43081 SNIIn 60523.973 0.376633
1051779 0.549756 SNIIn 59771.34 0.0313273
1056267 1.27273 SNIIn 60094.055 0.730495
1155812 0.520818 SNIb 59968.371 0.108287
1167958 0.358424 SNIb 60402.41 0.0344011
1264170 1.20642 SNIa 60193.371 0.0892654
1160355 1.32857 SNIb 60610.227 0.0288763
1055698 0.705307 SNIIn 60524.398 0.037544
1102510 1.21339 SNII 59789.406 0.0136773
1255764 1.02339 SNIa 59950.363 0.0354917
1070966 0.976156 SNIIn 59749.242 0.0164381
1119143 1.00245 SNII 59808.363 0.0155608
1155313 1.49488 SNIb 60389.359 0.0938445
1114328 0.9592 SNII 59978.301 0.073392
2009017 1.1404 SLSNI 59982.363 0.082448
1207105 0.661903 SNIc 60627.211 0.179705
1171355 1.00813 SNIb 60419.266 0.0774729
1060530 1.02369 SNIIn 60063.379 0.0149472
1169694 0.986811 SNIb 60096.246 0.0332538
1117857 0.420289 SNII 60038.383 0.055715
1222684 0.505594 SNIc 59807.293 0.0235359
1061674 1.28671 SNIIn 59770.199 0.0649688
1268766 0.71807 SNIa 60443.43 0.0350158
1215337 1.11229 SNIc 59686.078 0.0347616
2015132 0.848877 SLSNI 60163.438 0.0225304
1270287 1.50152 SNIa 60028.34 0.136
2011119 2.41261 SLSNI 60056.395 0.0358172
1057353 1.22741 SNIIn 60166.0 0.0671563
1256189 1.17949 SNIa 59684.02 0.032852
1052833 0.823374 SNIIn 59584.355 0.0960767
1255014 1.06497 SNIa 60027.402 0.0324426
1154715 0.716943 SNIb 60628.355 0.0409061
1061651 0.830137 SNIIn 59950.336 0.0555599
1204476 0.929659 SNIc 60068.199 0.142105
1113135 1.04145 SNII 59867.371 0.0931627
1110707 0.532086 SNII 59953.152 0.0366574
1218378 0.270905 SNIc 60590.066 0.0150382
1064025 1.46916 SNIIn 59976.039 0.0716046
1210405 1.14363 SNIc 60485.094 0.102984
1114844 0.724483 SNII 59626.379 0.0575059
1270366 1.57822 SNIa 60420.391 0.0213734
1115290 0.842104 SNII 59653.227 0.197605
2016670 1.27149 SLSNI 60268.324 0.0297158
1222851 0.813836 SNIc 60389.406 0.0939554
2014512 1.47021 SLSNI 59908.113 0.0344285
1258472 0.645569 SNIa 60465.422 0.0549552
1259176 0.361985 SNIa 60087.273 0.0500643
2003637 0.726876 SLSNI 60164.43 0.0342458
1163976 0.985239 SNIb 60095.98 0.475839
1056610 1.47375 SNIIn 59972.121 0.181749
2019794 1.25884 SLSNI 59772.105 0.0875744
1052237 0.795183 SNIIn 59750.152 0.0700993
1272357 1.30143 SNIa 59979.293 0.0923858
1260918 1.16764 SNIa 60393.043 0.089445
1121826 1.27404 SNII 60669.051 0.0228505
1111873 0.665913 SNII 60113.191 0.240995
1060039 0.651701 SNIIn 60302.105 0.0171321
1262370 0.941386 SNIa 59773.172 0.267472
1062471 1.51875 SNIIn 60447.43 0.0437763
1064107 0.552602 SNIIn 60572.379 0.0854577
1167929 1.1492 SNIb 60620.34 0.562548
1102711 1.5901 SNII 60269.191 0.0496262
1172245 0.798315 SNIb 59771.305 0.0174978
1116392 1.08633 SNII 59711.039 0.0832848
1120196 1.43113 SNII 59835.355 0.0860163
1055398 0.391353 SNIIn 60547.414 0.144489
1055281 1.24074 SNIIn 60292.133 0.0219687
1257264 1.52249 SNIa 59811.027 0.0851974
1059041 1.35306 SNIIn 60177.078 0.102178
1052543 1.08139 SNIIn 60456.32 0.041129
2016438 0.573334 SLSNI 60483.391 0.0156731
1110597 0.976697 SNII 59806.348 0.0162038
2009207 0.870202 SLSNI 59696.32 0.438474
1056213 1.38564 SNIIn 60392.0 0.0376712
1212391 1.36264 SNIc 60511.055 0.0562682
1257124 1.15309 SNIa 60332.203 0.0463534
1057465 0.437699 SNIIn 60210.395 0.203667
1051623 1.06072 SNIIn 60400.992 0.0258635
