# CREATED_DATE: 2018-03-19T18:43:41.440Z
# MODIFIED_DATE: 2021-10-01T22:11:20.607Z
# STATUS: FollowupFinished
# OBS_GROUP: Unknown
# NON_DETECT_BAND: Unknown - Clear
# BEST_SPEC_CLASS: SN Ia
# PHOTO_CLASS: SN Ia
# CONTEXT_CLASS: None
# BEST_SPECTRUM: None
# HOST: Host: NGC 5643; (14:32:40.74, -44:10:27.88)
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# INTERNAL_SURVEY: Foundation
# NAME: 2017cbv
# RA: 218.143416666667
# DEC: -44.1340944444444
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2017-03-10T04:06:14Z
# REDSHIFT: 0.003999
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2017-02-17T06:02:52Z
# NON_DETECT_LIMIT: 20.3315
# MW_EBV: 0.1452
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: None
# POSTAGE_STAMP_REF: None
# POSTAGE_STAMP_DIFF: None
# POSTAGE_STAMP_FILE_FITS: None
# POSTAGE_STAMP_REF_FITS: None
# POSTAGE_STAMP_DIFF_FITS: None
# K2_VALIDATED: None
# K2_MSG: 
# TNS_SPEC_CLASS: SN Ia
# POINT_SOURCE_PROBABILITY: None
# SLUG: 2017cbv
# REAL_BOGUS_SCORE: None
# HAS_HST: True
# HAS_SPITZER: None
# HAS_CHANDRA: True
# TAGS: [6, 10, 11, 13, 47]

VARLIST:  MJD		 FLT  FLUXCAL	FLUXCALERR	  MAG	  MAGERR	 MAGSYS	  TELESCOPE	   INSTRUMENT
OBS:	  57822.136	Unknown	38190.909  3517.513	16.045  0.100	None	Unknown	Unknown
OBS:	  58191.309	B	2168.738  50.132	19.159  0.025	None	Siding_Spring_1m	Sinistro
OBS:	  58191.324	Unknown	2356.612  58.764	19.069  0.027	None	Siding_Spring_1m	Sinistro
OBS:	  58191.324	V	2356.612  58.764	19.069  0.027	None	Siding_Spring_1m	Sinistro
OBS:	  58191.328	gp	3212.363  38.976	18.733  0.013	None	Siding_Spring_1m	Sinistro
OBS:	  58191.338	rp	430.582  430.582	20.915  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58191.346	ip	657.465  657.465	20.455  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58199.314	B	1599.589  1599.589	19.490  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58199.319	V	1964.351  68.849	19.267  0.038	None	Siding_Spring_1m	Sinistro
OBS:	  58199.328	gp	2981.456  44.366	18.814  0.016	None	Siding_Spring_1m	Sinistro
OBS:	  58199.338	rp	1118.791  1118.791	19.878  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58199.346	ip	1677.059  91.157	19.439  0.059	None	Siding_Spring_1m	Sinistro
OBS:	  58203.566	B	32729.373  32729.373	16.213  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58203.581	V	6177.815  6177.815	18.023  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58203.590	gp	2855.730  152.628	18.861  0.058	None	Siding_Spring_1m	Sinistro
OBS:	  58203.599	rp	2061.440  2061.440	19.215  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58203.608	ip	1876.884  160.756	19.317  0.093	None	Siding_Spring_1m	Sinistro
OBS:	  58219.522	B	1527.640  64.786	19.540  0.046	None	Siding_Spring_1m	Sinistro
OBS:	  58219.537	V	1466.329  66.220	19.585  0.049	None	Siding_Spring_1m	Sinistro
OBS:	  58219.546	gp	2235.133  41.402	19.127  0.020	None	Siding_Spring_1m	Sinistro
OBS:	  58219.551	rp	366.382  43.863	21.090  0.130	None	Siding_Spring_1m	Sinistro
OBS:	  58219.559	ip	1413.369  85.925	19.625  0.066	None	Siding_Spring_1m	Sinistro
OBS:	  58235.342	B	1708.186  1708.186	19.419  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58235.347	V	1084.997  92.939	19.911  0.093	None	Siding_Spring_1m	Sinistro
OBS:	  58235.355	gp	1736.795  52.889	19.400  0.033	None	Siding_Spring_1m	Sinistro
OBS:	  58235.370	rp	747.518  747.518	20.316  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58235.374	ip	1169.909  1169.909	19.830  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58251.452	B	976.520  59.382	20.026  0.066	None	Siding_Spring_1m	Sinistro
OBS:	  58251.466	V	991.463  59.372	20.010  0.065	None	Siding_Spring_1m	Sinistro
OBS:	  58251.470	gp	1327.783  37.993	19.692  0.031	None	Siding_Spring_1m	Sinistro
OBS:	  58251.481	rp	474.635  474.635	20.809  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58251.489	ip	949.840  71.735	20.055  0.082	None	Siding_Spring_1m	Sinistro
OBS:	  58270.135	B	1581.657  1581.657	19.502  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58270.149	V	2931.150  2931.150	18.832  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58270.158	gp	9081.076  9081.076	17.605  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58270.164	rp	4015.104  4015.104	18.491  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58270.176	ip	25230.125  25230.125	16.495  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58288.439	B	639.468  639.468	20.485  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58289.955	B	1298.488  1298.488	19.716  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58289.970	V	1215.405  1215.405	19.788  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58289.979	gp	792.045  85.345	20.253  0.117	None	Siding_Spring_1m	Sinistro
OBS:	  58289.988	rp	1036.604  1036.604	19.961  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58289.996	ip	1558.814  1558.814	19.518  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58305.900	B	785.050  785.050	20.263  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58305.910	V	859.899  859.899	20.164  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58305.919	gp	499.233  40.006	20.755  0.087	None	Siding_Spring_1m	Sinistro
OBS:	  58305.924	rp	602.619  602.619	20.550  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58305.936	ip	768.462  768.462	20.286  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58322.089	B	1652.499  1652.499	19.455  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58322.098	V	2035.993  2035.993	19.228  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58322.107	gp	1424.922  1424.922	19.616  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58322.116	rp	1724.505  1724.505	19.408  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58323.839	B	2621.776  2621.776	18.954  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58323.844	V	3321.598  3321.598	18.697  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58323.852	gp	2579.833  2579.833	18.971  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58323.863	rp	2418.805  2418.805	19.041  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58323.871	ip	3485.376  3485.376	18.644  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58324.842	B	1969.261  1969.261	19.264  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58324.851	V	2197.637  2197.637	19.145  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58324.860	gp	2282.565  2282.565	19.104  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58324.870	rp	1919.937  1919.937	19.292  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58324.878	ip	2380.196  2380.196	19.058  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58341.354	B	21505.702  21505.702	16.669  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58342.040	B	522.808  522.808	20.704  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58342.050	V	382.906  382.906	21.042  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58342.054	gp	286.563  27.184	21.357  0.103	None	Siding_Spring_1m	Sinistro
OBS:	  58342.068	rp	332.440  332.440	21.196  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58342.076	ip	553.406  553.406	20.642  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58358.008	B	1133.222  1133.222	19.864  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58358.017	V	912.160  912.160	20.100  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58358.021	gp	828.457  828.457	20.204  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58358.032	rp	658.667  658.667	20.453  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58358.040	ip	829.909  829.909	20.202  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58710.040	B	1987.289  1987.289	19.254  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58710.049	V	1409.418  1409.418	19.627  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58710.053	gp	1356.140  1356.140	19.669  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58710.063	rp	1111.179  1111.179	19.886  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58710.071	ip	1514.173  1514.173	19.550  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  57898.038	B	128188.364  551.528	14.730  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57898.042	V	261085.525  1108.800	13.958  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57898.045	gp	179777.916  613.703	14.363  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.046	rp	261140.139  1086.227	13.958  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57898.050	ip	238729.017  964.947	14.055  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.673	B	125683.740  642.064	14.752  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57898.675	V	263767.538  892.213	13.947  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.676	rp	260252.871  856.806	13.962  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.677	ip	239095.876  962.303	14.054  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.260	B	118996.076  614.206	14.812  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57901.264	V	241442.233  821.211	14.043  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.268	gp	167775.846  571.644	14.438  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.269	rp	235521.146  778.823	14.070  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.281	B	119059.881  940.717	14.811  0.009	None	Siding_Spring_1m	Sinistro
OBS:	  57901.284	V	241856.078  1237.863	14.041  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57901.285	gp	167640.211  862.581	14.439  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57901.288	rp	235618.149  997.954	14.070  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57901.291	ip	215901.405  1484.662	14.165  0.007	None	Siding_Spring_1m	Sinistro
OBS:	  57901.440	B	116160.371  603.189	14.838  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57901.444	V	237468.772  998.957	14.061  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57901.447	gp	165038.325  564.550	14.456  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.449	rp	233040.783  778.134	14.082  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57901.451	ip	208256.017  859.318	14.204  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57905.000	B	114263.453  796.565	14.855  0.008	None	Siding_Spring_1m	Sinistro
OBS:	  57905.002	V	231104.877  974.871	14.090  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57905.003	rp	220247.143  728.985	14.143  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57905.004	ip	187374.699  759.735	14.318  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57906.767	B	114354.496  588.262	14.854  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57906.771	V	220119.572  746.682	14.144  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57906.774	gp	160192.609  545.893	14.489  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57906.777	rp	206409.015  678.921	14.213  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57906.780	ip	181694.844  732.021	14.351  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57909.760	B	109239.708  666.316	14.904  0.007	None	Siding_Spring_1m	Sinistro
OBS:	  57909.763	V	203159.974  860.109	14.231  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57909.765	gp	152453.137  645.434	14.542  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57909.770	rp	188241.304  777.045	14.313  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57909.772	ip	163207.933  805.725	14.468  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57914.041	B	97059.220  850.999	15.033  0.010	None	Siding_Spring_1m	Sinistro
OBS:	  57914.042	V	177847.294  1063.333	14.375  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57914.044	rp	159200.146  793.915	14.495  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57914.045	ip	134899.474  783.598	14.675  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57916.173	rp	155626.294  513.135	14.520  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57916.176	V	174990.841  732.580	14.393  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57916.177	B	99886.680  520.009	15.001  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57916.180	ip	133871.868  654.826	14.683  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57916.185	gp	139231.745  475.442	14.641  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  58183.325	B	2744.465  106.295	18.904  0.042	None	Siding_Spring_1m	Sinistro
OBS:	  58183.338	gp	3900.342  72.249	18.522  0.020	None	Siding_Spring_1m	Sinistro
OBS:	  58191.309	B	2168.738  50.132	19.159  0.025	None	Siding_Spring_1m	Sinistro
OBS:	  58191.324	V	2356.612  58.764	19.069  0.027	None	Siding_Spring_1m	Sinistro
OBS:	  58191.328	gp	3212.363  38.976	18.733  0.013	None	Siding_Spring_1m	Sinistro
OBS:	  58199.319	V	1964.351  68.849	19.267  0.038	None	Siding_Spring_1m	Sinistro
OBS:	  58199.328	gp	2981.456  44.366	18.814  0.016	None	Siding_Spring_1m	Sinistro
OBS:	  58199.346	ip	1677.059  91.157	19.439  0.059	None	Siding_Spring_1m	Sinistro
OBS:	  58203.590	gp	2855.730  152.628	18.861  0.058	None	Siding_Spring_1m	Sinistro
OBS:	  58203.608	ip	1876.884  160.756	19.317  0.093	None	Siding_Spring_1m	Sinistro
# END: 
