# CREATED_DATE: 2018-05-11T22:15:44.382Z
# MODIFIED_DATE: 2021-10-01T22:11:19.397Z
# STATUS: NeedsTemplate
# OBS_GROUP: Unknown
# NON_DETECT_BAND: Gaia-Photometric - G
# BEST_SPEC_CLASS: SN II
# PHOTO_CLASS: None
# CONTEXT_CLASS: None
# BEST_SPECTRUM: None
# HOST: Host: NGC 6946; (20:34:52.32, +60:09:14.08)
# ABS_MAG_PEAK_BAND: None
# ANTARES_CLASSIFICATION: None
# INTERNAL_SURVEY: None
# NAME: 2017eaw
# RA: 308.684325
# DEC: 60.1933333333333
# RA_ERR: None
# DEC_ERR: None
# DISC_DATE: 2017-05-14T00:00:00Z
# REDSHIFT: 0.00013
# REDSHIFT_ERR: None
# REDSHIFT_SOURCE: None
# NON_DETECT_DATE: 2017-05-06T12:44:38Z
# NON_DETECT_LIMIT: 21.5
# MW_EBV: 0.295158200860023
# ABS_MAG_PEAK: None
# ABS_MAG_PEAK_DATE: None
# POSTAGE_STAMP_FILE: None
# POSTAGE_STAMP_REF: None
# POSTAGE_STAMP_DIFF: None
# POSTAGE_STAMP_FILE_FITS: None
# POSTAGE_STAMP_REF_FITS: None
# POSTAGE_STAMP_DIFF_FITS: None
# K2_VALIDATED: None
# K2_MSG: None
# TNS_SPEC_CLASS: SN II
# POINT_SOURCE_PROBABILITY: None
# SLUG: 2017eaw
# REAL_BOGUS_SCORE: None
# HAS_HST: True
# HAS_SPITZER: True
# HAS_CHANDRA: True
# TAGS: [6, 19, 77]

VARLIST:  MJD		 FLT  FLUXCAL	FLUXCALERR	  MAG	  MAGERR	 MAGSYS	  TELESCOPE	   INSTRUMENT
OBS:	  57912.943	G	711213.514  131010.371	12.870  0.200	None	Gaia	Gaia-Photometric
OBS:	  58335.420	gp	1826.734  52.250	19.346  0.031	None	Siding_Spring_1m	Sinistro
OBS:	  58335.428	rp	4147.466  72.861	18.456  0.019	None	Siding_Spring_1m	Sinistro
OBS:	  58346.250	B	830.558  61.208	20.202  0.080	None	Siding_Spring_1m	Sinistro
OBS:	  58351.250	B	1007.725  92.823	19.992  0.100	None	Siding_Spring_1m	Sinistro
OBS:	  58351.255	V	2149.877  112.917	19.169  0.057	None	Siding_Spring_1m	Sinistro
OBS:	  58351.264	gp	1874.832  88.129	19.317  0.051	None	Siding_Spring_1m	Sinistro
OBS:	  58351.271	rp	3441.055  101.572	18.658  0.032	None	Siding_Spring_1m	Sinistro
OBS:	  58351.277	ip	964.235  964.235	20.040  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58374.317	B	713.380  46.005	20.367  0.070	None	Siding_Spring_1m	Sinistro
OBS:	  58374.323	V	780.739  780.739	20.269  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58374.326	gp	1163.297  33.270	19.836  0.031	None	Siding_Spring_1m	Sinistro
OBS:	  58374.337	rp	2517.105  62.703	18.998  0.027	None	Siding_Spring_1m	Sinistro
OBS:	  58374.340	ip	3296.240  94.226	18.705  0.031	None	Siding_Spring_1m	Sinistro
OBS:	  58385.257	gp	989.594  123.036	20.012  0.135	None	Siding_Spring_1m	Sinistro
OBS:	  58385.264	B	1023.868  1023.868	19.974  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58385.271	V	1302.043  131.910	19.713  0.110	None	Siding_Spring_1m	Sinistro
OBS:	  58385.278	gp	1101.242  89.264	19.896  0.088	None	Siding_Spring_1m	Sinistro
OBS:	  58385.284	rp	2318.297  102.549	19.087  0.048	None	Siding_Spring_1m	Sinistro
OBS:	  58385.287	ip	3278.938  111.838	18.711  0.037	None	Siding_Spring_1m	Sinistro
OBS:	  58392.219	B	653.372  40.932	20.462  0.068	None	Siding_Spring_1m	Sinistro
OBS:	  58392.230	V	1375.307  64.630	19.654  0.051	None	Siding_Spring_1m	Sinistro
OBS:	  58392.237	gp	942.987  39.110	20.064  0.045	None	Siding_Spring_1m	Sinistro
OBS:	  58392.241	rp	1987.119  51.321	19.254  0.028	None	Siding_Spring_1m	Sinistro
OBS:	  58392.250	ip	2560.151  70.820	18.980  0.030	None	Siding_Spring_1m	Sinistro
OBS:	  58394.132	B	603.069  52.769	20.549  0.095	None	Siding_Spring_1m	Sinistro
OBS:	  58394.140	V	1383.389  75.197	19.647  0.059	None	Siding_Spring_1m	Sinistro
OBS:	  58394.150	gp	982.547  34.425	20.019  0.038	None	Siding_Spring_1m	Sinistro
OBS:	  58394.154	rp	2001.598  57.219	19.247  0.031	None	Siding_Spring_1m	Sinistro
OBS:	  58394.163	ip	2410.795  91.090	19.044  0.041	None	Siding_Spring_1m	Sinistro
OBS:	  58399.175	B	622.266  53.304	20.515  0.093	None	Siding_Spring_1m	Sinistro
OBS:	  58399.183	V	1176.981  1176.981	19.823  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58399.193	gp	821.953  40.898	20.213  0.054	None	Siding_Spring_1m	Sinistro
OBS:	  58399.200	rp	1554.192  171.763	19.521  0.120	None	Siding_Spring_1m	Sinistro
OBS:	  58399.203	ip	2476.224  2476.224	19.016  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58405.223	B	659.114  659.114	20.453  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58405.231	V	863.278  863.278	20.160  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58405.240	gp	818.752  35.465	20.218  0.047	None	Siding_Spring_1m	Sinistro
OBS:	  58405.245	rp	783.205  783.205	20.265  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58405.253	ip	1244.923  1244.923	19.762  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58416.199	B	2802.968  2802.968	18.881  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58416.203	V	2944.296  2944.296	18.828  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58416.213	gp	2289.136  2289.136	19.101  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58416.217	rp	2698.594  2698.594	18.922  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58416.222	ip	3393.513  3393.513	18.673  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58417.153	B	2027.903  2027.903	19.232  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58417.163	V	2097.384  2097.384	19.196  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58417.166	gp	1645.840  1645.840	19.459  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58417.177	rp	1212.705  126.205	19.791  0.113	None	Siding_Spring_1m	Sinistro
OBS:	  58417.183	ip	1903.180  1903.180	19.301  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58426.046	B	891.532  891.532	20.125  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58426.053	V	977.381  977.381	20.025  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58426.060	gp	454.127  454.127	20.857  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58426.067	rp	1141.370  67.288	19.856  0.064	None	Siding_Spring_1m	Sinistro
OBS:	  58426.073	ip	1365.427  99.350	19.662  0.079	None	Siding_Spring_1m	Sinistro
OBS:	  58428.060	B	968.000  968.000	20.035  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58428.064	V	1261.970  1261.970	19.747  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58428.074	gp	657.495  657.495	20.455  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58428.078	rp	1180.118  1180.118	19.820  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58428.084	ip	1927.640  1927.640	19.287  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58431.153	B	1297.587  1297.587	19.717  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58431.164	V	1380.077  1380.077	19.650  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58431.167	gp	1309.025  1309.025	19.708  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58446.101	B	2369.312  2369.312	19.063  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58446.105	V	3325.888  3325.888	18.695  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58446.115	gp	5387.569  5387.569	18.172  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58446.119	rp	8248.865  8248.865	17.709  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58446.125	ip	17883.291  17883.291	16.869  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58451.098	B	992.180  992.180	20.009  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58451.106	V	1266.550  1266.550	19.743  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58451.110	gp	656.197  656.197	20.457  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58451.119	rp	2385.609  2385.609	19.056  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58451.120	ip	2057.929  2057.929	19.216  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58453.097	B	1452.924  1452.924	19.594  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58453.102	V	9053.484  9053.484	17.608  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58453.110	gp	2839.024  2839.024	18.867  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58453.114	rp	4195.218  4195.218	18.443  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  58453.118	ip	4446.134  4446.134	18.380  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  59433.043	B	1153.474  1153.474	19.845  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  59433.140	V	238.274  238.274	21.557  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  59433.295	Unknown	152.411  152.411	22.043  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  59433.295	rp	59.986  59.986	23.055  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  59433.295	gp	56.656  6.944	23.117  0.133	None	Siding_Spring_1m	Sinistro
OBS:	  59433.295	ip	103.210  103.210	22.466  1.086	None	Siding_Spring_1m	Sinistro
OBS:	  57898.338	B	534465.747  1935.798	13.180  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.341	V	719079.138  2314.062	12.858  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57898.344	gp	647088.449  1654.830	12.973  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57898.346	rp	846770.481  1994.199	12.680  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57898.349	ip	842010.779  2458.133	12.687  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57898.451	gp	638374.335  2317.211	12.987  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57898.452	rp	835582.643  2592.080	12.695  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57898.453	ip	831286.653  3141.697	12.701  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57899.450	gp	610779.725  5520.476	13.035  0.010	None	Siding_Spring_1m	Sinistro
OBS:	  57899.451	rp	824252.108  6952.698	12.710  0.009	None	Siding_Spring_1m	Sinistro
OBS:	  57899.452	ip	812063.890  6602.567	12.726  0.009	None	Siding_Spring_1m	Sinistro
OBS:	  57900.298	rp	813951.692  2873.553	12.723  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57900.299	ip	805172.598  3466.397	12.735  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57900.447	gp	619390.986  2216.438	13.020  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57900.448	rp	830733.150  2487.444	12.701  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57900.449	ip	812241.884  2971.611	12.726  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57902.317	B	471378.350  1979.658	13.317  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57902.319	V	669704.750  2375.893	12.935  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57902.323	gp	586511.214  2002.845	13.079  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57902.324	rp	815920.865  2491.957	12.721  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57902.327	ip	806638.722  2499.902	12.733  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57906.325	B	423551.147  2166.095	13.433  0.006	None	Siding_Spring_1m	Sinistro
OBS:	  57906.329	V	675383.974  2373.755	12.926  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57906.333	gp	557138.028  1756.089	13.135  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57906.334	rp	821530.624  2062.882	12.713  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57906.337	ip	789343.342  2351.495	12.757  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.376	B	419397.249  1465.174	13.443  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57907.379	V	675203.814  2023.217	12.926  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.382	gp	566469.431  1347.526	13.117  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.385	rp	840184.887  1882.298	12.689  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57907.387	ip	812851.146  2256.587	12.725  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.399	ip	831535.656  2311.897	12.700  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.447	gp	562589.175  1936.010	13.125  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57907.448	rp	861117.460  2533.033	12.663  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57907.449	ip	824497.468  2415.262	12.710  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.372	gp	556274.902  1759.193	13.137  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.374	rp	854653.482  2393.909	12.671  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.381	B	406402.722  1399.798	13.478  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57908.384	V	686560.886  2023.016	12.908  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.388	gp	561938.932  1324.355	13.125  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.391	rp	859218.433  1880.330	12.665  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57908.394	ip	843031.279  2269.241	12.685  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.396	B	405452.276  1296.224	13.480  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.398	V	694188.688  1523.236	12.897  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57908.400	R	1041693.668  2026.466	12.456  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57908.403	gp	554599.084  1733.612	13.140  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.404	rp	853518.394  2384.814	12.672  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57908.405	ip	830448.675  2311.168	12.702  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.374	gp	528689.625  1817.709	13.192  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57909.386	B	379777.749  1348.224	13.551  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57909.389	V	670593.632  2044.165	12.934  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.392	gp	536697.806  1306.840	13.176  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.394	rp	835045.475  1866.579	12.696  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57909.396	ip	822621.979  2229.820	12.711  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.409	gp	536098.331  1723.190	13.177  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.410	rp	832141.759  2361.604	12.699  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57909.411	ip	831692.536  2283.220	12.700  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57915.261	ip	802572.503  2538.097	12.739  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57915.262	gp	454697.137  2024.454	13.356  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57915.263	rp	793083.904  2562.407	12.752  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57916.332	gp	446931.997  1871.611	13.374  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57916.334	rp	782523.953  2435.029	12.766  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57916.335	ip	804177.753  2478.004	12.737  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57916.365	B	284428.713  1265.955	13.865  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57916.367	R	982530.671  2257.427	12.519  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57916.374	V	614797.928  1922.701	13.028  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57916.376	B	287387.535  1273.116	13.854  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57916.394	ip	801049.947  2231.009	12.741  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57916.398	rp	782663.130  1853.176	12.766  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57916.399	gp	445704.524  1225.647	13.377  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.243	gp	437054.064  1800.493	13.399  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57917.244	ip	810377.151  2418.851	12.729  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.246	rp	778524.159  2352.655	12.772  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.341	rp	787393.048  1835.027	12.759  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.343	B	276992.188  1205.455	13.894  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57917.349	gp	440920.665  1404.973	13.389  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.352	V	610689.767  1919.411	13.036  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.354	B	276781.300  1184.565	13.895  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57917.364	ip	803383.238  2235.844	12.738  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57917.368	rp	780907.753  1836.441	12.769  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57918.275	ip	778685.039  3237.244	12.771  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57918.276	gp	431446.605  1968.017	13.413  0.005	None	Siding_Spring_1m	Sinistro
OBS:	  57918.277	rp	770042.448  2603.357	12.784  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57918.356	B	266471.613  1101.587	13.936  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57918.359	V	600635.312  1504.093	13.053  0.003	None	Siding_Spring_1m	Sinistro
OBS:	  57976.311	B	108241.134  414.146	14.914  0.004	None	Siding_Spring_1m	Sinistro
OBS:	  57976.320	V	446106.668  1020.068	13.376  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57976.325	gp	250206.234  569.382	14.004  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57976.336	rp	648861.069  1312.008	12.969  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57976.339	ip	756572.081  1463.831	12.803  0.002	None	Siding_Spring_1m	Sinistro
OBS:	  57466.621	orange-ATLAS	-1009.793  0.182	nan  -0.000	None	ATLAS	HKO
OBS:	  57488.601	cyan-ATLAS	-19.194  0.397	nan  -0.022	None	ATLAS	HKO
OBS:	  57512.542	cyan-ATLAS	-19.126  0.337	nan  -0.019	None	ATLAS	HKO
OBS:	  57515.539	cyan-ATLAS	-19.314  0.389	nan  -0.022	None	ATLAS	HKO
OBS:	  57523.552	orange-ATLAS	-934.599  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57527.549	orange-ATLAS	-1013.242  0.218	nan  -0.000	None	ATLAS	HKO
OBS:	  57535.506	orange-ATLAS	-973.085  0.182	nan  -0.000	None	ATLAS	HKO
OBS:	  57541.530	cyan-ATLAS	-19.575  0.291	nan  -0.016	None	ATLAS	HKO
OBS:	  57549.513	cyan-ATLAS	-19.765  0.262	nan  -0.014	None	ATLAS	HKO
OBS:	  57568.473	orange-ATLAS	-923.235  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57581.478	cyan-ATLAS	-20.358  0.332	nan  -0.018	None	ATLAS	HKO
OBS:	  57597.466	orange-ATLAS	-946.762  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57605.443	cyan-ATLAS	-19.429  0.253	nan  -0.014	None	ATLAS	HKO
OBS:	  57613.433	orange-ATLAS	-990.150  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57617.443	orange-ATLAS	-1104.002  0.269	nan  -0.000	None	ATLAS	HKO
OBS:	  57620.395	orange-ATLAS	-1127.866  15.685	nan  -0.015	None	ATLAS	HKO
OBS:	  57621.413	orange-ATLAS	-984.886  0.327	nan  -0.000	None	ATLAS	HKO
OBS:	  57668.334	cyan-ATLAS	-19.524  0.307	nan  -0.017	None	ATLAS	HKO
OBS:	  57674.300	orange-ATLAS	-904.028  0.145	nan  -0.000	None	ATLAS	HKO
OBS:	  57678.326	orange-ATLAS	-742.749  0.290	nan  -0.000	None	ATLAS	HKO
OBS:	  57698.274	cyan-ATLAS	-18.637  0.351	nan  -0.020	None	ATLAS	HKO
OBS:	  57706.263	orange-ATLAS	-871.750  0.254	nan  -0.000	None	ATLAS	HKO
OBS:	  57710.248	orange-ATLAS	-837.113  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57718.248	cyan-ATLAS	-19.991  0.410	nan  -0.022	None	ATLAS	HKO
OBS:	  57850.583	orange-ATLAS	-926.757  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  57858.581	orange-ATLAS	-1026.458  0.145	nan  -0.000	None	ATLAS	HKO
OBS:	  57898.586	cyan-ATLAS	902.612  1.378	12.911  0.002	None	ATLAS	HKO
OBS:	  57902.577	cyan-ATLAS	863.806  0.812	12.959  0.001	None	ATLAS	HKO
OBS:	  57910.594	orange-ATLAS	172.571  0.871	14.708  0.005	None	ATLAS	HKO
OBS:	  57914.586	orange-ATLAS	191.158  0.767	14.597  0.004	None	ATLAS	HKO
OBS:	  57922.570	orange-ATLAS	49.526  17.578	15.276  5.000	None	ATLAS	HKO
OBS:	  57925.558	orange-ATLAS	122.342  0.408	15.081  0.004	None	ATLAS	HKO
OBS:	  57933.553	orange-ATLAS	113.200  0.552	15.165  0.005	None	ATLAS	HKO
OBS:	  57937.524	orange-ATLAS	103.381  0.589	15.264  0.006	None	ATLAS	HKO
OBS:	  57941.539	orange-ATLAS	113.576  0.729	15.162  0.007	None	ATLAS	HKO
OBS:	  57943.483	orange-ATLAS	126.048  4.171	15.049  0.036	None	ATLAS	HKO
OBS:	  57945.548	orange-ATLAS	128.097  0.757	15.031  0.006	None	ATLAS	HKO
OBS:	  57949.526	orange-ATLAS	125.501  0.511	15.053  0.004	None	ATLAS	HKO
OBS:	  57953.493	orange-ATLAS	105.619  0.799	15.241  0.008	None	ATLAS	HKO
OBS:	  57965.469	orange-ATLAS	81.426  0.440	15.523  0.006	None	ATLAS	HKO
OBS:	  57969.459	orange-ATLAS	70.909  0.980	15.673  0.015	None	ATLAS	HKO
OBS:	  57972.439	orange-ATLAS	66.169  1.287	15.748  0.021	None	ATLAS	HKO
OBS:	  57976.470	orange-ATLAS	9.194  2.274	17.891  0.269	None	ATLAS	HKO
OBS:	  57980.435	orange-ATLAS	-71.018  0.060	nan  -0.001	None	ATLAS	HKO
OBS:	  57984.427	cyan-ATLAS	431.101  0.899	13.714  0.002	None	ATLAS	HKO
OBS:	  57988.423	cyan-ATLAS	387.102  0.671	13.830  0.002	None	ATLAS	HKO
OBS:	  57990.437	orange-ATLAS	-112.082  0.073	nan  -0.001	None	ATLAS	HKO
OBS:	  58002.349	orange-ATLAS	-443.351  3.826	nan  -0.009	None	ATLAS	HKO
OBS:	  58012.378	cyan-ATLAS	59.020  0.298	15.872  0.005	None	ATLAS	HKO
OBS:	  58028.357	orange-ATLAS	-548.756  1.380	nan  -0.003	None	ATLAS	HKO
OBS:	  58030.331	orange-ATLAS	-682.478  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  58034.324	orange-ATLAS	-952.027  307.963	nan  -0.351	None	ATLAS	HKO
OBS:	  58068.280	orange-ATLAS	-725.503  1.706	nan  -0.003	None	ATLAS	HKO
OBS:	  58072.282	cyan-ATLAS	23.346  0.436	16.879  0.020	None	ATLAS	HKO
OBS:	  58076.293	cyan-ATLAS	23.753  0.313	16.861  0.014	None	ATLAS	HKO
OBS:	  58082.263	orange-ATLAS	-1293.284  63.393	nan  -0.053	None	ATLAS	HKO
OBS:	  58098.269	orange-ATLAS	-779.238  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  58104.219	cyan-ATLAS	9.622  1.307	17.842  0.147	None	ATLAS	HKO
OBS:	  58118.228	orange-ATLAS	-796.993  0.327	nan  -0.000	None	ATLAS	HKO
OBS:	  58122.215	orange-ATLAS	-794.633  0.109	nan  -0.000	None	ATLAS	HKO
OBS:	  58208.539	orange-ATLAS	-769.462  2.307	nan  -0.003	None	ATLAS	HKO
OBS:	  58232.632	orange-ATLAS	-723.324  0.218	nan  -0.000	None	ATLAS	HKO
OBS:	  58234.634	orange-ATLAS	-888.053  4.611	nan  -0.006	None	ATLAS	HKO
OBS:	  58244.619	orange-ATLAS	-887.114  30.054	nan  -0.037	None	ATLAS	HKO
OBS:	  58246.624	orange-ATLAS	-1011.027  29.482	nan  -0.032	None	ATLAS	HKO
OBS:	  58248.630	orange-ATLAS	-822.662  11.473	nan  -0.015	None	ATLAS	HKO
OBS:	  58250.625	orange-ATLAS	-885.874  6.826	nan  -0.008	None	ATLAS	HKO
OBS:	  58256.599	cyan-ATLAS	-10.257  0.176	nan  -0.019	None	ATLAS	HKO
OBS:	  58270.576	orange-ATLAS	-1018.171  16.979	nan  -0.018	None	ATLAS	HKO
OBS:	  58280.584	cyan-ATLAS	-11.639  0.249	nan  -0.023	None	ATLAS	HKO
OBS:	  58284.579	cyan-ATLAS	-11.733  0.119	nan  -0.011	None	ATLAS	HKO
OBS:	  58288.574	orange-ATLAS	-820.847  0.073	nan  -0.000	None	ATLAS	HKO
OBS:	  58312.509	cyan-ATLAS	-14.016  0.104	nan  -0.008	None	ATLAS	HKO
OBS:	  58320.493	orange-ATLAS	-622.425  0.327	nan  -0.001	None	ATLAS	HKO
OBS:	  58324.492	orange-ATLAS	-685.891  0.073	nan  -0.000	None	ATLAS	HKO
OBS:	  58344.454	cyan-ATLAS	-13.942  0.145	nan  -0.011	None	ATLAS	HKO
OBS:	  58376.399	cyan-ATLAS	-16.136  0.243	nan  -0.016	None	ATLAS	HKO
OBS:	  58396.350	cyan-ATLAS	-16.199  0.332	nan  -0.022	None	ATLAS	HKO
OBS:	  58400.328	cyan-ATLAS	-10.384  37.869	nan  -3.960	None	ATLAS	HKO
OBS:	  58420.327	orange-ATLAS	-1078.414  24.435	nan  -0.025	None	ATLAS	HKO
OBS:	  58424.326	cyan-ATLAS	-16.705  0.157	nan  -0.010	None	ATLAS	HKO
OBS:	  58432.293	cyan-ATLAS	-17.715  0.237	nan  -0.015	None	ATLAS	HKO
OBS:	  58436.289	cyan-ATLAS	-17.605  0.179	nan  -0.011	None	ATLAS	HKO
OBS:	  58438.276	orange-ATLAS	-1362.341  69.965	nan  -0.056	None	ATLAS	HKO
OBS:	  58446.257	orange-ATLAS	-874.546  214.143	nan  -0.266	None	ATLAS	HKO
OBS:	  58456.272	cyan-ATLAS	-15.797  0.159	nan  -0.011	None	ATLAS	HKO
OBS:	  58460.250	cyan-ATLAS	-17.412  0.145	nan  -0.009	None	ATLAS	HKO
OBS:	  58488.213	cyan-ATLAS	-18.129  0.376	nan  -0.023	None	ATLAS	HKO
OBS:	  58490.199	orange-ATLAS	-855.557  16.992	nan  -0.022	None	ATLAS	HKO
